gruppo	nomeGruppo	senatore	nome	cognome	carica	inizioAdesione	legislatura
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29093	Elena	Fattori	Membro	2019-11-06	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/18715	Gaetano	Quagliariello	Membro	2020-07-22	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/28543	Mario	Monti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/35106	Sandro	Ruotolo	Membro	2020-03-05	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32745	Adriano	Cario	Membro	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/4741	Alessandrina	Lonardo	Membro	2020-07-29	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29069	Lello	Ciampolillo	Membro	2020-02-05	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32602	Tommaso	Cerno	Membro	2020-02-26	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32623	Tiziana Carmela Rosaria	Drago	Membro	2020-10-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32587	Massimo Vittorio	Berutti	Membro	2020-07-22	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32615	Gregorio	De Falco	Membro	2019-01-04	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32435	Liliana	Segre	Membro	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29110	Pietro	Grasso	Membro	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17578	Loredana	De Petris	Presidente	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32625	Vasco	Errani	Membro	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32678	Marinella	Pacifico	Membro	2020-10-21	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29106	Mario Michele	Giarrusso	Membro	2020-04-24	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25565	Claudio	Barbaro	Membro	2020-10-13	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32662	Maria Laura	Mantovani	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32652	Cinzia	Leone	Membro	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32698	Ruggiero	Quarto	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32692	Giuseppe	Pisani	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32648	Virginia	La Mura	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29053	Laura	Bottici	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32580	Luisa	Angrisani	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29108	Gianni Pietro	Girotto	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32644	Barbara	Guidolin	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32616	Gianmauro	Dell'Olio	Membro	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32649	Gabriele	Lanzi	Segretario	2018-07-03	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32655	Pietro	Lorefice	Membro	2020-11-12	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32665	Gaspare Antonio	Marinello	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32617	Danila	De Lucia	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32641	Bianca Laura	Granato	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32730	Orietta	Vanin	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29143	Nicola	Morra	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32687	Gianluca	Perilli	Membro	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32710	Agostino	Santillo	Vicepresidente	2019-10-31	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32630	Emiliano	Fenu	Membro	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32749	Fabio	Di Micco	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29090	Daniela	Donno	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29164	Sergio	Puglia	Membro	2018-07-03	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32654	Arnaldo	Lomuti	Vicepresidente	2018-07-03	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29161	Vito Rosario	Petrocelli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32701	Sabrina	Ricciardi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32629	Giorgio	Fede	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32674	Simona Nunzia	Nocerino	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32667	Susy	Matrisciano	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32639	Vincenzo	Garruti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32684	Marco	Pellegrini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32726	Mario	Turco	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32621	Primo	Di Nicola	Membro	2019-10-31	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32594	Antonella	Campagna	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29174	Vincenzo	Santangelo	Segretario	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29599	Danilo	Toninelli	Membro	2018-06-06	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29065	Gianluca	Castaldi	Membro	2018-07-03	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32592	Elena	Botto	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32640	Felicia	Gaudiano	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32577	Rossella	Accoto	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32673	Gisella	Naturale	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Vicepresidente Vicario	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29075	Vito Claudio	Crimi	Membro	2018-07-03	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32607	Margherita	Corrado	Membro	2020-11-12	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29189	Paola	Taverna	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32656	Giulia	Lupo	Membro	2019-10-17	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32653	Ettore Antonio	Licheri	Presidente	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32670	Cataldo	Mininno	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32581	Giuseppe	Auddino	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32658	Alessandra	Maiorino	Membro	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32709	Loredana	Russo	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32626	Elvira Lucia	Evangelista	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32601	Francesco	Castiello	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32725	Fabrizio	Trentacoste	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32681	Stefano	Patuanelli	Membro	2019-09-06	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32579	Cristiano	Anastasi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32672	Francesco	Mollame	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29091	Giovanni	Endrizzi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32606	Gianmarco	Corbetta	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32612	Grazia	D'Angelo	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32618	Emanuele	Dessi'	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29066	Nunzia	Catalfo	Membro	2018-09-11	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32600	Maria Domenica	Castellone	Vicepresidente	2020-11-12	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32609	Mattia	Crucioli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29117	Barbara	Lezzi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/34677	Emma	Pavanelli	Segretario	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32622	Stanislao	Di Piazza	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32608	Marco	Croatti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32729	Sergio	Vaccaro	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29142	Vilma	Moronese	Membro	2018-07-03	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32705	Iunio Valerio	Romano	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32689	Angela Anna Bruna	Piarulli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32576	Rosa Silvana	Abate	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32675	Fabrizio	Ortis	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32647	Patty	L'Abbate	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/14224	Pierpaolo	Sileri	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29248	Donatella	Agostinelli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32704	Sergio	Romagnoli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/31373	Silvana	Giannuzzi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32604	Mauro	Coltorti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29470	Matteo	Mantero	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32691	Elisa	Pirro	Tesoriere	2020-10-28	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32696	Vincenzo	Presutto	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32634	Barbara	Floridia	Membro	2020-06-24	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32638	Agnese	Gallicchio	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32631	Gianluca	Ferrara	Vicepresidente	2020-11-12	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/17211	Elio	Lannutti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29527	Daniele	Pesco	Membro	2018-07-03	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32668	Raffaele	Mautone	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/29034	Alberto	Airola	Membro	2018-03-27	18
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	http://dati.senato.it/senatore/32619	Gabriella	Di Girolamo	Membro	2018-03-27	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/32718	Dieter	Steger	Vicepresidente Vicario	2018-03-28	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/29115	Albert	Laniece	Vicepresidente	2018-03-28	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/32727	Julia	Unterberger	Presidente	2018-03-27	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/30511	Elena	Cattaneo	Membro	2018-03-27	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/29115	Albert	Laniece	Segretario	2018-03-28	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/32624	Meinhard	Durnwalder	Tesoriere	2018-03-28	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/1672	Giorgio	Napolitano	Membro	2018-03-27	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/4351	Gianclaudio	Bressa	Membro	2018-03-27	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/32663	Gianni	Marilotti	Membro	2020-11-12	18
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	http://dati.senato.it/senatore/520	Pier Ferdinando	Casini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32603	Luca	Ciriani	Presidente	2018-07-18	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/1275	Ignazio	La Russa	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32645	Antonio	Iannone	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/17542	Alberto	Balboni	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/18121	Daniela	Garnero Santanche'	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/33946	Gianpietro	Maffoni	Membro	2018-07-12	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/22784	Achille	Totaro	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32699	Isabella	Rauti	Vicepresidente Vicario	2018-07-18	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32708	Massimo	Ruspandini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/2444	Adolfo	Urso	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32650	Patrizio Giacomo	La Pietra	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/34485	Nicola	Calandrini	Membro	2019-03-20	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32613	Andrea	de Bertoldi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32628	Giovanbattista	Fazzolari	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32898	Luca	De Carlo	Membro	2020-10-05	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/25429	Giovanna	Petrenga	Membro	2019-07-02	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/32732	Francesco	Zaffini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/85	Fratelli d'Italia	http://dati.senato.it/senatore/25446	Gaetano	Nastri	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32635	Sonia	Fregolent	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29067	Gian Marco	Centinaio	Membro	2018-06-20	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32586	Giorgio Maria	Bergesio	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/356	Umberto	Bossi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32750	Tiziana	Nisini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32633	Roberta	Ferrero	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32685	Pasquale	Pepe	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/25295	Mario	Pittoni	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32715	Armando	Siri	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/35119	Valeria	Alessandrini	Membro	2020-03-18	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32690	Simone	Pillon	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32752	Gianfranco	Rufa	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32598	Maria Cristina	Cantu'	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32728	Francesco	Urraro	Membro	2019-12-12	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32694	Pietro	Pisani	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32642	Ugo	Grassi	Membro	2019-12-12	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32646	Tony Chike	Iwobi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32590	Lucia	Borgonzoni	Membro	2018-06-20	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32591	Simone	Bossi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32702	Paolo	Ripamonti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32713	Rosellina	Sbrana	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29185	Erika	Stefani	Membro	2018-06-20	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32593	Luca	Briziarelli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/30915	Paolo	Tosato	Vicepresidente Vicario	2018-06-20	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/25407	Matteo	Salvini	Membro	2019-07-31	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/19244	Luigi	Augussori	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32686	Simona	Pergreffi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32751	Cesare	Pianasso	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/18562	Daisy	Pirovano	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32683	Emanuele	Pellegrini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32700	Alessandra	Riccardi	Membro	2020-06-23	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32599	Marzia	Casolati	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32733	Cristiano	Zuliani	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/23015	Enrico	Montani	Vicepresidente	2018-07-11	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32695	Nadia	Pizzol	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/22877	Giulia	Bongiorno	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29292	Stefano	Borghesi	Membro	2018-06-20	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32712	Paolo	Saviane	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32627	Antonella	Faggi	Vicepresidente	2018-11-20	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32582	Alberto	Bagnai	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32682	Giuliano	Pazzaglini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29123	Stefano	Lucidi	Membro	2019-12-12	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/34617	Michelina	Lunesu	Membro	2019-06-19	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32636	Umberto	Fusco	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32711	Maria	Saponara	Vicepresidente	2019-08-05	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32706	Massimiliano	Romeo	Presidente	2018-06-20	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32664	Raffaella Fiormaria	Marin	Membro	2018-03-27	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/35388	Carlo	Doria	Membro	2020-10-05	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/34675	Stefano	Corti	Membro	2019-07-31	18
