gruppo	nomeGruppo	senatore	nome	cognome	carica	inizioAdesione	fineAdesione	legislatura	provenance	urlscheda
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29056	Elisa	Bulgarelli	Membro	2013-09-30	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029056.htm
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29130	Carlo	Martelli	Membro	2017-06-27	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029130.htm
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29142	Vilma	Moronese	Presidente	2017-12-21	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029142.htm
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29053	Laura	Bottici	Membro	2016-05-12	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029053.htm
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29046	Ornella	Bertorotta	Membro	2016-12-20	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029046.htm
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29177	Marco	Scibona	Membro	2015-01-16	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029177.htm
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29075	Vito Claudio	Crimi	Segretario	2017-10-05	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029075.htm
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29091	Giovanni	Endrizzi	Membro	2017-12-21	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029091.htm
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29127	Giovanna	Mangili	Membro	2017-10-05	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029127.htm
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	29074	Roberto	Cotti	Membro	2016-02-02	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029074.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	23008	Maria Paola	Merloni	Membro	2014-12-18	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00023008.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	29100	Vittorio	Fravezzi	Membro	2017-04-05	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029100.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	29155	Francesco	Palermo	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029155.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	29169	Lucio	Romano	Membro	2014-12-03	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029169.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	1686	Riccardo	Nencini	Membro	2014-03-26	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00001686.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	30512	Renzo	Piano	Membro	2015-03-18	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030512.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	29148	Andrea	Olivero	Membro	2014-12-03	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029148.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	1672	Giorgio	Napolitano	Membro	2015-01-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00001672.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	29156	Franco	Panizza	Vicepresidente	2017-04-05	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029156.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	30511	Elena	Cattaneo	Membro	2013-11-27	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030511.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	30510	Carlo	Rubbia	Membro	2013-11-27	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030510.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	29121	Fausto	Longo	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029121.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	17879	Enrico	Buemi	Membro	2017-12-21	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017879.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	29149	Luis Alberto	Orellana	Membro	2015-10-21	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029149.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	29196	Claudio	Zin	Vicepresidente	2013-07-09	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029196.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	30913	Domenico	Auricchio	Membro	2017-06-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030913.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25539	Roberto	Cassinelli	Membro	2017-04-20	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025539.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29135	Mario	Mauro	Membro	2017-03-08	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029135.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	22899	Remigio	Ceroni	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022899.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29163	Giovanni	Piccoli	Membro	2017-10-31	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029163.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	23035	Paola	Pelino	Vicepresidente	2014-02-05	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00023035.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29103	Paolo	Galimberti	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029103.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29210	Sante	Zuffada	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029210.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25558	Anna Maria	Bernini	Vicepresidente Vicario	2013-11-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025558.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25245	Cosimo	Sibilia	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025245.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	17887	Niccolo'	Ghedini	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017887.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25198	Maria	Rizzotti	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025198.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	3939	Renato	Schifani	Membro	2016-08-05	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00003939.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29083	Cristina	De Pietro	Membro	2017-12-06	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029083.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25214	Giacomo	Caliendo	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025214.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	22970	Francesco Maria	Giro	Membro	2015-07-01	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022970.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29212	Enrico	Piccinelli	Membro	2017-06-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029212.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25398	Domenico	Scilipoti Isgro'	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025398.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25412	Mariarosaria	Rossi	Tesoriere	2016-07-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025412.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	1407	Lucio	Malan	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00001407.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	500	Franco	Carraro	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000500.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25207	Giancarlo	Serafini	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025207.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	2064	Paolo	Romani	Presidente	2013-11-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00002064.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	4192	Claudio	Fazzone	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00004192.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25205	Alfredo	Messina	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025205.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	3923	Antonio	Azzollini	Membro	2016-08-04	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00003923.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	752	Antonio	D'Ali'	Vicepresidente	2015-07-01	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000752.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	1103	Maurizio	Gasparri	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00001103.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25491	Vincenzo	Gibiino	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025491.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25271	Bruno	Alicata	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025271.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	23054	Antonio	Razzi	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00023054.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	476	Franco	Cardiello	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000476.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29209	Emilio	Floris	Vicepresidente	2016-07-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029209.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29128	Marco	Marin	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029128.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	19020	Massimo	Cassano	Membro	2017-07-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00019020.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	31391	Michele	Boccardi	Membro	2015-09-08	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00031391.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	17739	Nitto Francesco	Palma	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017739.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29126	Andrea	Mandelli	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029126.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29204	Bernabo'	Bocca	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029204.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	17834	Enzo	Fasano	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017834.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	27874	Domenico	De Siano	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00027874.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	25206	Salvatore	Sciascia	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025206.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	29178	Francesco	Scoma	Membro	2013-03-19	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029178.htm
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	17614	Franco	Mugnai	Membro	2017-12-21	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017614.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	17805	Guido	Viceconte	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017805.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	29206	Franco	Conte	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029206.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	29208	Marcello	Gualdani	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029208.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	29081	Nico	D'Ascola	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029081.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	29079	Mario	Dalla Tor	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029079.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	25270	Simona	Vicari	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025270.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	29152	Pippo	Pagano	Vicepresidente	2016-07-20	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029152.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	17561	Antonio	Gentile	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017561.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	645	Francesco	Colucci	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000645.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	23060	Luciano	Rossi	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00023060.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	29033	Piero	Aiello	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029033.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	25386	Salvatore	Torrisi	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025386.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	17698	Giuseppe Francesco Maria	Marinello	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017698.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	4347	Paolo	Bonaiuti	Membro	2014-04-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00004347.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	29125	Bruno	Mancuso	Membro	2017-11-14	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029125.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	17552	Laura	Bianconi	Presidente	2016-07-20	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017552.htm
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	1027	Roberto	Formigoni	Membro	2013-11-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00001027.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	22707	Andrea	Augello	Membro	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022707.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	29049	Giovanni	Bilardi	Membro	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029049.htm
http://dati.senato.it/gruppo/73	Nuovo Centrodestra	29049	Giovanni	Bilardi	Membro	2013-11-15	2017-05-24	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029049.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	29101	Serenella	Fucksia	Vicepresidente	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029101.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	25568	Francesco	Aracri	Membro	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025568.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	22717	Anna Cinzia	Bonfrisco	Vicepresidente Vicario	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022717.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	1148	Carlo	Giovanardi	Membro	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00001148.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	18715	Gaetano	Quagliariello	Presidente	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00018715.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	22730	Michelino	Davico	Tesoriere	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022730.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	25243	Ulisse	Di Giacomo	Membro	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025243.htm
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	656	Luigi	Compagna	Membro	2017-05-25	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00000656.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	25229	Manuela	Granaiola	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025229.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	4387	Paolo	Corsini	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00004387.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	4493	Maurizio	Migliavacca	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00004493.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	29109	Miguel	Gotor	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029109.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	22337	Felice	Casson	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022337.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	25477	Doris	Lo Moro	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025477.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	22767	Carlo	Pegorer	Membro	2017-02-28	2017-03-14	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022767.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	29088	Nerina	Dirindin	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029088.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	28580	Maria Cecilia	Guerra	Presidente	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00028580.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	25495	Maria Grazia	Gatti	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025495.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	29099	Federico	Fornaro	Vicepresidente Tesoriere	2017-03-15	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029099.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	29183	Lodovico	Sonego	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029183.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	22720	Filippo	Bubbico	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022720.htm
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	29167	Lucrezia	Ricchiuti	Membro	2017-02-28	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029167.htm
http://dati.senato.it/gruppo/72	Nuovo Centrodestra	8988	Paolo	Naccarato	Membro	2013-11-15	2014-07-07	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00008988.htm
http://dati.senato.it/gruppo/72	Area Popolare (NCD-UDC)	29063	Antonio Stefano	Caridi	Membro	2013-11-15	2014-12-18	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029063.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	22814	Antonio	De Poli	Membro	2017-12-21	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022814.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	17911	Riccardo	Conti	Membro	2017-12-21	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017911.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	4639	Giuseppe	Esposito	Membro	2017-12-21	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00004639.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	17635	Giuseppe	Ruvolo	Membro	2017-12-21	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017635.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	2419	Giulio	Tremonti	Membro	2013-05-08	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00002419.htm
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	17704	Giovanni	Mauro	Segretario	2013-04-30	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017704.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	29197	Vittorio	Zizza	Membro	2017-12-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029197.htm
