gruppo	nomeGruppo	senatore	nome	cognome	carica	carica_en	inizio	fine	legislatura	provenance
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29041	Giovanni	Barozzino	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17578	Loredana	De Petris	Presidente	President	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29160	Alessia	Petraglia	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29186	Dario	Stefano	Membro	Member	2013-03-19	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22918	Peppe	De Cristofaro	Vicepresidente	Vice president	2013-04-10	2015-09-16	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29068	Massimo	Cervellini	Segretario	Secretary	2013-04-10	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29191	Luciano	Uras	Tesoriere	Treasurer	2013-04-10	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29133	Marino Germano	Mastrangeli	Membro	Member	2013-05-01	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29084	Paola	De Pin	Membro	Member	2013-06-24	2015-06-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29104	Adele	Gambaro	Membro	Member	2013-06-24	2016-01-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29038	Fabiola	Anitori	Membro	Member	2013-06-28	2014-12-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/30511	Elena	Cattaneo	Membro	Member	2013-09-04	2013-11-26	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/30510	Carlo	Rubbia	Membro	Member	2013-09-04	2013-11-26	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/30509	Claudio	Abbado	Membro	Member	2013-09-04	2014-01-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/30512	Renzo	Piano	Membro	Member	2013-09-04	2015-03-17	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29042	Lorenzo	Battista	Membro	Member	2014-02-27	2014-09-10	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29058	Francesco	Campanella	Membro	Member	2014-02-27	2015-09-16	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29149	Luis Alberto	Orellana	Membro	Member	2014-02-27	2015-10-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29051	Fabrizio	Bocchino	Membro	Member	2014-02-27	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29146	Maria	Mussini	Membro	Member	2014-03-07	2015-09-16	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29064	Monica	Casaletto	Membro	Member	2014-03-07	2015-12-21	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29044	Alessandra	Bencini	Membro	Member	2014-03-07	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29048	Laura	Bignami	Membro	Member	2014-03-07	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29168	Maurizio	Romani	Membro	Member	2014-03-07	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29158	Bartolomeo	Pepe	Membro	Member	2014-03-27	2015-06-09	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29171	Maurizio	Rossi	Membro	Member	2014-04-30	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29083	Cristina	De Pietro	Membro	Member	2014-10-09	2017-12-05	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/23135	Salvatore	Margiotta	Membro	Member	2014-12-11	2016-01-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29181	Ivana	Simeoni	Membro	Member	2015-01-08	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29193	Giuseppe	Vacciano	Membro	Member	2015-01-08	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29139	Francesco	Molinari	Membro	Member	2015-01-29	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22922	Benedetto	Della Vedova	Membro	Member	2015-02-26	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/28543	Mario	Monti	Membro	Member	2015-02-26	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29043	Raffaela	Bellot	Membro	Member	2015-03-26	2017-12-21	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22551	Patrizia	Bisinella	Membro	Member	2015-03-26	2017-12-21	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25449	Emanuela	Munerato	Membro	Member	2015-03-26	2017-12-21	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17857	Sandro	Bondi	Membro	Member	2015-03-31	2015-12-21	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25416	Manuela	Repetti	Membro	Member	2015-03-31	2015-12-21	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17911	Riccardo	Conti	Membro	Member	2015-07-08	2015-07-28	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29058	Francesco	Campanella	Vicepresidente	Vice president	2015-09-17	2017-05-30	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22918	Peppe	De Cristofaro	Membro	Member	2015-09-17	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29146	Maria	Mussini	Vicepresidente	Vice president	2015-09-17	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29137	Corradino	Mineo	Membro	Member	2015-10-29	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29101	Serenella	Fucksia	Membro	Member	2015-12-29	2017-05-24	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17857	Sandro	Bondi	Membro	Member	2016-06-20	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25416	Manuela	Repetti	Membro	Member	2016-06-20	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17911	Riccardo	Conti	Membro	Member	2017-02-10	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22814	Antonio	De Poli	Membro	Member	2017-02-10	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/4639	Giuseppe	Esposito	Membro	Member	2017-02-10	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17635	Giuseppe	Ruvolo	Membro	Member	2017-02-10	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22717	Anna Cinzia	Bonfrisco	Membro	Member	2017-02-28	2017-05-24	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/656	Luigi	Compagna	Membro	Member	2017-04-02	2017-04-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22707	Andrea	Augello	Membro	Member	2017-04-02	2017-04-11	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29207	Francesco	Bruni	Membro	Member	2017-04-02	2017-05-10	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/25261	Luigi	D'Ambrosio Lettieri	Membro	Member	2017-04-02	2017-05-10	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29203	Salvatore Tito	Di Maggio	Membro	Member	2017-04-02	2017-05-10	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29118	Pietro	Liuzzi	Membro	Member	2017-04-02	2017-05-10	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29159	Luigi	Perrone	Membro	Member	2017-04-02	2017-05-10	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29188	Lucio	Tarquinio	Membro	Member	2017-04-02	2017-05-10	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29197	Vittorio	Zizza	Membro	Member	2017-04-02	2017-05-10	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/31009	Stefano	Bertacco	Membro	Member	2017-09-06	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29163	Giovanni	Piccoli	Membro	Member	2017-10-10	2017-10-30	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/31010	Bartolomeo	Amidei	Membro	Member	2017-10-10	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29110	Pietro	Grasso	Membro	Member	2017-10-27	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/422	Roberto	Calderoli	Membro	Member	2017-10-30	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17879	Enrico	Buemi	Membro	Member	2017-11-21	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22790	Claudio	Micheloni	Membro	Member	2017-12-21	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29039	Paolo	Arrigoni	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/19244	Luigi	Augussori	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32582	Alberto	Bagnai	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32586	Giorgio Maria	Bergesio	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/22877	Giulia	Bongiorno	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32591	Simone	Bossi	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/356	Umberto	Bossi	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32593	Luca	Briziarelli	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32743	Francesco	Bruzzone	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/422	Roberto	Calderoli	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32595	Maurizio	Campari	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32596	Massimo	Candura	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32598	Maria Cristina	Cantu'	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32599	Marzia	Casolati	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32633	Roberta	Ferrero	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32635	Sonia	Fregolent	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32636	Umberto	Fusco	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32646	Tony Chike	Iwobi	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32664	Raffaella Fiormaria	Marin	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29480	Roberto	Marti	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32750	Tiziana	Nisini	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32677	Andrea	Ostellari	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32682	Giuliano	Pazzaglini	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32683	Emanuele	Pellegrini	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32685	Pasquale	Pepe	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32686	Simona	Pergreffi	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32751	Cesare	Pianasso	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32690	Simone	Pillon	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/18562	Daisy	Pirovano	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32694	Pietro	Pisani	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25295	Mario	Pittoni	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32695	Nadia	Pizzol	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32702	Paolo	Ripamonti	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25415	Erica	Rivolta	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32752	Gianfranco	Rufa	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32715	Armando	Siri	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25218	Gianpaolo	Vallardi	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32753	Manuel	Vescovi	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32733	Cristiano	Zuliani	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29292	Stefano	Borghesi	Tesoriere	Treasurer	2018-03-27	2018-06-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32590	Lucia	Borgonzoni	Vicepresidente	Vice president	2018-03-27	2018-06-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29059	Stefano	Candiani	Vicepresidente Vicario	Deputy vice president	2018-03-27	2018-06-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29067	Gian Marco	Centinaio	Presidente	President	2018-03-27	2018-06-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32706	Massimiliano	Romeo	Membro	Member	2018-03-27	2018-06-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32716	Christian	Solinas	Vicepresidente	Vice president	2018-03-27	2018-06-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29185	Erika	Stefani	Vicepresidente	Vice president	2018-03-27	2018-06-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/30915	Paolo	Tosato	Membro	Member	2018-03-27	2018-06-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/23015	Enrico	Montani	Membro	Member	2018-03-27	2018-07-10	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32697	Stefania	Pucciarelli	Membro	Member	2018-03-27	2018-07-10	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32627	Antonella	Faggi	Membro	Member	2018-03-27	2018-11-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/22717	Anna Cinzia	Bonfrisco	Membro	Member	2018-03-27	2019-07-01	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25407	Matteo	Salvini	Membro	Member	2018-03-27	2019-07-31	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32711	Maria	Saponara	Membro	Member	2018-03-27	2019-08-04	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32720	Donatella	Tesei	Membro	Member	2018-03-27	2019-12-02	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25565	Claudio	Barbaro	Membro	Member	2018-03-27	2020-10-12	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32712	Paolo	Saviane	Membro	Member	2018-03-27	2021-08-20	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32713	Rosellina	Sbrana	Membro	Member	2018-03-27	2021-11-17	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32748	William	De Vecchis	Membro	Member	2018-03-27	2022-02-16	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29292	Stefano	Borghesi	Membro	Member	2018-06-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32590	Lucia	Borgonzoni	Membro	Member	2018-06-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29067	Gian Marco	Centinaio	Membro	Member	2018-06-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32706	Massimiliano	Romeo	Presidente	President	2018-06-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29185	Erika	Stefani	Membro	Member	2018-06-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/30915	Paolo	Tosato	Vicepresidente Vicario	Deputy vice president	2018-06-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32716	Christian	Solinas	Membro	Member	2018-06-20	2018-07-10	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29059	Stefano	Candiani	Membro	Member	2018-06-20	2021-04-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/23015	Enrico	Montani	Vicepresidente	Vice president	2018-07-11		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32697	Stefania	Pucciarelli	Vicepresidente	Vice president	2018-07-11	2018-11-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32716	Christian	Solinas	Vicepresidente	Vice president	2018-07-11	2019-06-19	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32627	Antonella	Faggi	Vicepresidente	Vice president	2018-11-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32697	Stefania	Pucciarelli	Membro	Member	2018-11-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/34617	Michelina	Lunesu	Membro	Member	2019-06-19		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/34630	Kristalia Rachele	Papaevangeliu	Membro	Member	2019-07-02	2019-07-31	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/34675	Stefano	Corti	Membro	Member	2019-07-31		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/25407	Matteo	Salvini	Membro	Member	2019-07-31		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32711	Maria	Saponara	Vicepresidente	Vice president	2019-08-05		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29123	Stefano	Lucidi	Membro	Member	2019-12-12		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32728	Francesco	Urraro	Membro	Member	2019-12-12		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32642	Ugo	Grassi	Membro	Member	2019-12-12	2022-05-17	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/35119	Valeria	Alessandrini	Membro	Member	2020-03-18		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32721	Elena	Testor	Membro	Member	2020-06-03		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32700	Alessandra	Riccardi	Membro	Member	2020-06-23		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/35388	Carlo	Doria	Membro	Member	2020-10-05		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32672	Francesco	Mollame	Membro	Member	2021-04-14	2022-05-05	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29059	Stefano	Candiani	Segretario d'Aula	Chamber secretary	2021-04-20		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32719	Valeria	Sudano	Membro	Member	2021-08-06		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/36013	Tilde	Minasi	Membro	Member	2021-12-15	2022-03-29	18	variazioni_gruppi_18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/36179	Fausto	De Angelis	Membro	Member	2022-03-30		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32578	Alessandro	Alfieri	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29040	Bruno	Astorre	Membro	Member	2018-03-27		18	variazioni_gruppi_18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/31143	Paola	Boldrini	Membro	Member	2018-03-27		18	variazioni_gruppi_18
